keys,freq,word1,word2
"""hone wali""",3,hone,wali
"""rs mai""",3,rs,mai
"""super hit""",3,super,hit
"""kyo nahi""",3,kyo,nahi
"""protest karo""",3,protest,karo
"""prize ke""",3,prize,ke
"""proof ka""",3,proof,ka
"""or ban""",3,or,ban
"""discuss kiye""",3,discuss,kiye
"""tatti k""",3,tatti,k
"""ne milkar""",3,ne,milkar
"""ji please""",3,ji,please
"""actress hai""",3,actress,hai
"""ni ha""",3,ni,ha
"""you wo""",3,you,wo
"""apny bap""",3,apny,bap
"""position mai""",3,position,mai
"""open jail""",3,open,jail
"""alag h""",3,alag,h
"""thread ka""",3,thread,ka
"""school walo""",3,school,walo
"""banna hi""",3,banna,hi
"""soon kashmir""",3,soon,kashmir
"""nzr ni""",3,nzr,ni
"""voice sir""",3,voice,sir
"""hi aisa""",3,hi,aisa
"""ni howa""",3,ni,howa
"""pilots ka""",3,pilots,ka
"""k raste""",3,k,raste
"""hosting ka""",3,hosting,ka
"""hosting kar""",3,hosting,kar
"""trade khatam""",3,trade,khatam
"""flop thi""",3,flop,thi
"""whole world""",3,whole,world
"""gay tum""",3,gay,tum
"""release hote""",3,release,hote
"""stardom me""",3,stardom,me
"""okay sir""",3,okay,sir
"""police nay""",3,police,nay
"""he post""",3,he,post
"""party puri""",3,party,puri
"""laws hai""",3,laws,hai
"""a day""",3,a,day
"""govt na""",3,govt,na
"""se gand""",3,se,gand
"""bbc urdu""",3,bbc,urdu
"""march ki""",3,march,ki
"""fauj k""",3,fauj,k
"""gram panchayat""",3,gram,panchayat
"""35a bhi""",3,35a,bhi
"""and pappu""",3,and,pappu
"""camel aur""",3,camel,aur
"""houses ke""",3,houses,ke
"""advice nahi""",3,advice,nahi
"""electric ki""",3,electric,ki
"""ek to""",3,ek,to
"""mode main""",3,mode,main
"""rule na""",3,rule,na
"""per allah""",3,per,allah
"""sy nae""",3,sy,nae
"""k isy""",3,k,isy
"""se upper""",3,se,upper
"""script mil""",3,script,mil
"""tu b""",3,tu,b
"""tweet de""",3,tweet,de
"""abuse nepal""",3,abuse,nepal
"""or sri""",3,or,sri
"""k tarah""",3,k,tarah
"""tweet ki""",3,tweet,ki
"""se chu""",3,se,chu
"""tou us""",3,tou,us
"""or vicky""",3,or,vicky
"""films ke""",3,films,ke
"""se ati""",3,se,ati
"""law ka""",3,law,ka
"""heads aya""",3,heads,aya
"""data hai""",3,data,hai
"""ka bakra""",3,ka,bakra
"""report kare""",3,report,kare
"""plastic surgery""",3,plastic,surgery
"""ji be""",3,ji,be
"""asy alfaz""",3,asy,alfaz
"""kiya hua""",3,kiya,hua
"""blackmail kiya""",3,blackmail,kiya
"""war ko""",3,war,ko
"""frustration ki""",3,frustration,ki
"""salary lene""",3,salary,lene
"""nibbi ko""",3,nibbi,ko
"""president saab""",3,president,saab
"""galat hai""",3,galat,hai
"""major tum""",3,major,tum
"""wo jo""",3,wo,jo
"""coordinator ki""",3,coordinator,ki
"""ny mana""",3,ny,mana
"""howy hain""",3,howy,hain
"""army walon""",3,army,walon
"""ni chaly""",3,ni,chaly
"""he kashmir""",3,he,kashmir
"""vacancy nikali""",3,vacancy,nikali
"""pai aa""",3,pai,aa
"""has kr""",3,has,kr
"""aisy log""",3,aisy,log
"""vedika se""",3,vedika,se
"""had say""",3,had,say
"""veg nahi""",3,veg,nahi
"""dear life""",3,dear,life
"""curfew tha""",3,curfew,tha
"""karne se""",3,karne,se
"""me chatri""",3,me,chatri
"""ki story""",3,ki,story
"""partition se""",3,partition,se
"""theory pe""",3,theory,pe
"""day gaya""",3,day,gaya
"""nahi kia""",3,nahi,kia
"""film chal""",3,film,chal
"""but vo""",3,but,vo
"""me movie""",3,me,movie
"""army har""",3,army,har
"""request krta""",3,request,krta
"""curfew ka""",3,curfew,ka
"""to pahle""",3,to,pahle
"""trade nahi""",3,trade,nahi
"""race se""",3,race,se
"""jo insan""",3,jo,insan
"""sewer ka""",3,sewer,ka
"""hamza shahbaz""",3,hamza,shahbaz
"""abuse kr""",3,abuse,kr
"""players ke""",3,players,ke
"""seva pura""",3,seva,pura
"""photoshop kr""",3,photoshop,kr
"""k wajah""",3,k,wajah
"""ab set""",3,ab,set
"""strike par""",3,strike,par
"""singles aur""",3,singles,aur
"""uncle thoda""",3,uncle,thoda
"""kyn nahi""",3,kyn,nahi
"""skty ho""",3,skty,ho
"""sy pta""",3,sy,pta
"""east aur""",3,east,aur
"""us ki""",3,us,ki
"""le ya""",3,le,ya
"""last ek""",3,last,ek
"""record tor""",3,record,tor
"""house ka""",3,house,ka
"""up pe""",3,up,pe
"""hi kiya""",3,hi,kiya
"""shoot shuru""",3,shoot,shuru
"""weird cheeze""",3,weird,cheeze
"""me hoti""",3,me,hoti
"""wait kro""",3,wait,kro
"""aatankwadi ban""",3,aatankwadi,ban
"""hours se""",3,hours,se
"""par kr""",3,par,kr
"""connection ka""",3,connection,ka
"""nai de""",3,nai,de
"""congress aaj""",3,congress,aaj
"""speech mai""",3,speech,mai
"""and maryam""",3,and,maryam
"""me anay""",3,me,anay
"""university hai""",3,university,hai
"""airforce ne""",3,airforce,ne
"""delegation ki""",3,delegation,ki
"""se match""",3,se,match
"""mian ne""",3,mian,ne
"""boy ka""",3,boy,ka
"""h unko""",3,h,unko
"""thodi na""",3,thodi,na
"""corruption ko""",3,corruption,ko
"""hain unko""",3,hain,unko
"""kr ka""",3,kr,ka
"""up hone""",3,up,hone
"""doctor se""",3,doctor,se
"""rastay band""",3,rastay,band
"""to so""",3,to,so
"""create ki""",3,create,ki
"""videos hi""",3,videos,hi
"""worker ki""",3,worker,ki
"""image kharab""",3,image,kharab
"""movement ki""",3,movement,ki
"""hashtag to""",3,hashtag,to
"""permanent nahi""",3,permanent,nahi
"""bol skta""",3,bol,skta
"""light par""",3,light,par
"""khas tor""",3,khas,tor
"""are one""",3,are,one
"""sb or""",3,sb,or
"""is shivin""",3,is,shivin
"""fans hi""",3,fans,hi
"""start honay""",3,start,honay
"""ly ao""",3,ly,ao
"""say poch""",3,say,poch
"""kr sakty""",3,kr,sakty
"""a khan""",3,a,khan
"""tha saly""",3,tha,saly
"""value ni""",3,value,ni
"""face wala""",3,face,wala
"""way mai""",3,way,mai
"""gyi thi""",3,gyi,thi
"""policy aur""",3,policy,aur
"""praise kar""",3,praise,kar
"""be ek""",3,be,ek
"""essa hota""",3,essa,hota
"""essa hi""",3,essa,hi
"""wish karden""",3,wish,karden
"""islamabad ki""",3,islamabad,ki
"""cpmg lucknow""",3,cpmg,lucknow
"""pe dance""",3,pe,dance
"""handle pe""",3,handle,pe
"""mishra ji""",3,mishra,ji
"""saying hum""",3,saying,hum
"""flood pe""",3,flood,pe
"""sports me""",3,sports,me
"""ky pass""",3,ky,pass
"""b in""",3,b,in
"""m paisa""",3,m,paisa
"""post krne""",3,post,krne
"""engineer ke""",3,engineer,ke
"""follow aur""",3,follow,aur
"""ab tw""",3,ab,tw
"""level hi""",3,level,hi
"""congrs ne""",3,congrs,ne
"""legends hain""",3,legends,hain
"""shariff ki""",3,shariff,ki
"""the josh""",3,the,josh
"""window seat""",3,window,seat
"""krna chiye""",3,krna,chiye
"""stand se""",3,stand,se
"""rape ho""",3,rape,ho
"""reject kardia""",3,reject,kardia
"""war ladh""",3,war,ladh
"""note ki""",3,note,ki
"""share karne""",3,share,karne
"""sanatani or""",3,sanatani,or
"""me ap""",3,me,ap
"""slave aur""",3,slave,aur
"""sir or""",3,sir,or
"""president thi""",3,president,thi
"""behs ka""",3,behs,ka
"""cake ki""",3,cake,ki
"""quetta se""",3,quetta,se
"""kyu de""",3,kyu,de
"""show mein""",3,show,mein
"""vibhag gurugram""",3,vibhag,gurugram
"""hartron se""",3,hartron,se
"""per nokri""",3,per,nokri
"""good noon""",3,good,noon
"""driving k""",3,driving,k
"""ni to""",3,ni,to
"""per kon""",3,per,kon
"""at least""",3,at,least
"""control k""",3,control,k
"""agents ka""",3,agents,ka
"""say na""",3,say,na
"""training dete""",3,training,dete
"""operate kar""",3,operate,kar
"""looks pe""",3,looks,pe
"""research nhi""",3,research,nhi
"""mantri ji""",3,mantri,ji
"""mantri se""",3,mantri,se
"""respect nhi""",3,respect,nhi
"""invite kiya""",3,invite,kiya
"""dept ka""",3,dept,ka
"""sort out""",3,sort,out
"""extension me""",3,extension,me
"""mat lena""",3,mat,lena
"""awards hai""",3,awards,hai
"""market ka""",3,market,ka
"""lock kar""",3,lock,kar
"""gov k""",3,gov,k
"""ready kar""",3,ready,kar
"""laundering ka""",3,laundering,ka
"""happy rakhsha""",3,happy,rakhsha
"""ya right""",3,ya,right
"""commando ki""",3,commando,ki
"""razia sultana""",3,razia,sultana
"""kiss ny""",3,kiss,ny
"""lage the""",3,lage,the
"""balochistan par""",3,balochistan,par
"""ki maar""",3,ki,maar
"""solve nhi""",3,solve,nhi
"""es ke""",3,es,ke
"""stalk kr""",3,stalk,kr
"""ho skta""",3,ho,skta
"""lay kr""",3,lay,kr
"""of china""",3,of,china
"""kr gy""",3,kr,gy
"""logo hi""",3,logo,hi
"""wakai me""",3,wakai,me
"""do please""",3,do,please
"""of ppp""",3,of,ppp
"""saw se""",3,saw,se
"""asy he""",3,asy,he
"""khan said""",3,khan,said
"""hen inko""",3,hen,inko
"""to modiji""",3,to,modiji
"""wali awaam""",3,wali,awaam
"""hassan ko""",3,hassan,ko
"""ny kis""",3,ny,kis
"""leak ghadar""",3,leak,ghadar
"""just a""",3,just,a
"""tweets ya""",3,tweets,ya
"""manifesto me""",3,manifesto,me
"""youtubers ko""",3,youtubers,ko
"""captain saab""",3,captain,saab
"""min ka""",3,min,ka
"""level ho""",3,level,ho
"""in mai""",3,in,mai
"""flag ho""",3,flag,ho
"""case file""",3,case,file
"""ko ak""",3,ko,ak
"""hope ki""",3,hope,ki
"""trump aur""",3,trump,aur
"""ready for""",3,ready,for
"""hona b""",3,hona,b
"""reply ksi""",3,reply,ksi
"""hearted hai""",3,hearted,hai
"""against ye""",3,against,ye
"""mufti sahab""",3,mufti,sahab
"""time us""",3,time,us
"""lac ka""",3,lac,ka
"""disturb na""",3,disturb,na
"""surrender qaum""",3,surrender,qaum
"""ka natak""",3,ka,natak
"""boys ne""",3,boys,ne
"""ly kar""",3,ly,kar
"""icu mai""",3,icu,mai
"""direct upar""",3,direct,upar
"""pay b""",3,pay,b
"""canine teeth""",3,canine,teeth
"""thing hain""",3,thing,hain
"""fandom ki""",3,fandom,ki
"""result lagne""",3,result,lagne
"""tha ka""",3,tha,ka
"""fuel ke""",3,fuel,ke
"""scholarship bhi""",3,scholarship,bhi
"""astar par""",3,astar,par
"""brother ka""",3,brother,ka
"""always tere""",3,always,tere
"""v upar""",3,v,upar
"""block kia""",3,block,kia
"""people sirf""",3,people,sirf
"""defence ka""",3,defence,ka
"""pure sansaar""",3,pure,sansaar
"""compare karna""",3,compare,karna
"""he bat""",3,he,bat
"""post karay""",3,post,karay
"""ka message""",3,ka,message
"""me flood""",3,me,flood
"""business ko""",3,business,ko
"""py india""",3,py,india
"""sir logo""",3,sir,logo
"""view bhi""",3,view,bhi
"""mian ka""",3,mian,ka
"""is one""",3,is,one
"""karachi k""",3,karachi,k
"""main hua""",3,main,hua
"""sy acha""",3,sy,acha
"""he swag""",3,he,swag
"""corrupt ho""",3,corrupt,ho
"""un temporary""",3,un,temporary
"""ambulance karmchariyon""",3,ambulance,karmchariyon
"""m but""",3,m,but
"""karmchari hadtaal""",3,karmchari,hadtaal
"""emotional kar""",3,emotional,kar
"""interest le""",3,interest,le
"""ped podhe""",3,ped,podhe
"""customer ke""",3,customer,ke
"""stories se""",3,stories,se
"""series hai""",3,series,hai
"""agnihotri se""",3,agnihotri,se
"""lanat or""",3,lanat,or
"""r phr""",3,r,phr
"""film mein""",3,film,mein
"""page ka""",3,page,ka
"""me lage""",3,me,lage
"""of saragarhi""",3,of,saragarhi
"""rony k""",3,rony,k
"""will tell""",3,will,tell
"""books ka""",3,books,ka
"""jaiz himayat""",3,jaiz,himayat
"""wih picture""",3,wih,picture
"""helicopter say""",3,helicopter,say
"""target nahi""",3,target,nahi
"""government ye""",3,government,ye
"""k chakkar""",3,k,chakkar
"""stand mat""",3,stand,mat
"""to up""",3,to,up
"""opening ke""",3,opening,ke
"""dp me""",3,dp,me
"""rishi kashyap""",3,rishi,kashyap
"""language ko""",3,language,ko
"""or kash""",3,or,kash
"""but eid""",3,but,eid
"""canadian ka""",3,canadian,ka
"""may q""",3,may,q
"""pakistani ka""",3,pakistani,ka
"""offend bhi""",3,offend,bhi
"""de sakte""",3,de,sakte
"""scene jab""",3,scene,jab
"""status ko""",3,status,ko
"""america nay""",3,america,nay
"""or haya""",3,or,haya
"""ved mandal""",3,ved,mandal
"""gy us""",3,gy,us
"""partition k""",3,partition,k
"""hy logon""",3,hy,logon
"""ki spelling""",3,ki,spelling
"""lain or""",3,lain,or
"""niazi to""",3,niazi,to
"""of time""",3,of,time
"""ne loota""",3,ne,loota
"""assembly se""",3,assembly,se
"""operation hua""",3,operation,hua
"""bakrid ki""",3,bakrid,ki
"""toilets ke""",3,toilets,ke
"""dhrm ka""",3,dhrm,ka
"""network hai""",3,network,hai
"""article ki""",3,article,ki
"""level mein""",3,level,mein
"""k g""",3,k,g
"""bana raha""",3,bana,raha
"""history hi""",3,history,hi
"""hotstar pe""",3,hotstar,pe
"""shaheed hone""",3,shaheed,hone
"""show k""",3,show,k
"""wild dekhate""",3,wild,dekhate
"""gil gay""",3,gil,gay
"""to wase""",3,to,wase
"""k plan""",3,k,plan
"""agency ko""",3,agency,ko
"""word hi""",3,word,hi
"""aur final""",3,aur,final
"""is hutiye""",3,is,hutiye
"""raja hari""",3,raja,hari
"""k power""",3,k,power
"""bio se""",3,bio,se
"""egg ki""",3,egg,ki
"""hai par""",3,hai,par
"""cricketers ko""",3,cricketers,ko
"""supporters ho""",3,supporters,ho
"""ppp uae""",3,ppp,uae
"""nahi kiya""",3,nahi,kiya
"""books padh""",3,books,padh
"""25rs ka""",3,25rs,ka
"""tweets ek""",3,tweets,ek
"""tou ho""",3,tou,ho
"""electricity ki""",3,electricity,ki
"""mission hassi""",3,mission,hassi
"""off toh""",3,off,toh
"""engineer ho""",3,engineer,ho
"""de deta""",3,de,deta
"""bilawal zardari""",3,bilawal,zardari
"""to phir""",3,to,phir
"""people aur""",3,people,aur
"""aug ki""",3,aug,ki
"""samait london""",3,samait,london
"""me hote""",3,me,hote
"""dist ghaziabad""",3,dist,ghaziabad
"""sar py""",3,sar,py
"""muhajiron k""",3,muhajiron,k
"""tourism badhega""",3,tourism,badhega
"""de naal""",3,de,naal
"""saeed sahab""",3,saeed,sahab
"""retired bhi""",3,retired,bhi
"""gold ko""",3,gold,ko
"""per bath""",3,per,bath
"""session mein""",3,session,mein
"""food bhi""",3,food,bhi
"""free nahi""",3,free,nahi
"""byan ka""",3,byan,ka
"""atankwadi kyu""",3,atankwadi,kyu
"""the truth""",3,the,truth
"""hinduphobic hai""",3,hinduphobic,hai
"""is ok""",3,is,ok
"""modify ke""",3,modify,ke
"""indian drama""",3,indian,drama
"""say umeed""",3,say,umeed
"""dr kumar""",3,dr,kumar
"""ho ke""",3,ho,ke
"""v ro""",3,v,ro
"""story se""",3,story,se
"""service dene""",3,service,dene
"""2g speed""",3,2g,speed
"""tatti he""",3,tatti,he
"""ki trf""",3,ki,trf
"""jin ki""",3,jin,ki
"""girl k""",3,girl,k
"""fandom ke""",3,fandom,ke
"""thread banayi""",3,thread,banayi
"""sir but""",3,sir,but
"""toilet diya""",3,toilet,diya
"""lead kar""",3,lead,kar
"""joke tha""",3,joke,tha
"""ki jaan""",3,ki,jaan
"""milkr ek""",3,milkr,ek
"""wala game""",3,wala,game
"""tatti kr""",3,tatti,kr
"""opinion apne""",3,opinion,apne
"""or barish""",3,or,barish
"""her din""",3,her,din
"""on pakistan""",3,on,pakistan
"""larny k""",3,larny,k
"""deny sy""",3,deny,sy
"""stories pe""",3,stories,pe
"""waly ka""",3,waly,ka
"""and hindi""",3,and,hindi
"""topic tha""",3,topic,tha
"""old delhi""",3,old,delhi
"""for us""",3,for,us
"""may thi""",3,may,thi
"""per apna""",3,per,apna
"""raider ko""",3,raider,ko
"""jo ap""",3,jo,ap
"""start hoo""",3,start,hoo
"""value de""",3,value,de
"""favor me""",3,favor,me
"""to hei""",3,to,hei
"""family itni""",3,family,itni
"""promote ho""",3,promote,ho
"""gand se""",3,gand,se
"""reporting ka""",3,reporting,ka
"""crush me""",3,crush,me
"""chla rhe""",3,chla,rhe
"""me vilay""",3,me,vilay
"""august pe""",3,august,pe
"""i care""",3,i,care
"""inc mein""",3,inc,mein
"""if i""",3,if,i
"""set ho""",3,set,ho
"""se laya""",3,se,laya
"""isy b""",3,isy,b
"""link hai""",3,link,hai
"""jobless hai""",3,jobless,hai
"""ma vote""",3,ma,vote
"""shortage ho""",3,shortage,ho
"""feeling aati""",3,feeling,aati
"""ny kha""",3,ny,kha
"""school nahi""",3,school,nahi
"""britain me""",3,britain,me
"""mili ya""",3,mili,ya
"""bre mai""",3,bre,mai
"""year ka""",3,year,ka
"""niazi ka""",3,niazi,ka
"""per lag""",3,per,lag
"""ke cup""",3,ke,cup
"""tt ko""",3,tt,ko
"""tolerate nhi""",3,tolerate,nhi
"""piyush ji""",3,piyush,ji
"""so raha""",3,so,raha
"""ne ns""",3,ne,ns
"""ap india""",3,ap,india
"""opening mein""",3,opening,mein
"""floor par""",3,floor,par
"""par aaj""",3,par,aaj
"""think tu""",3,think,tu
"""over kashmir""",3,over,kashmir
"""college yaha""",3,college,yaha
"""editing to""",3,editing,to
"""karny main""",3,karny,main
"""gang wale""",3,gang,wale
"""economy kitna""",3,economy,kitna
"""gunnah hai""",3,gunnah,hai
"""be pulwama""",3,be,pulwama
"""hai aa""",3,hai,aa
"""funding nahi""",3,funding,nahi
"""circulate kar""",3,circulate,kar
"""science se""",3,science,se
"""g maharaj""",3,g,maharaj
"""correct ko""",3,correct,ko
"""his mom""",3,his,mom
"""cg me""",3,cg,me
"""hi tweet""",3,hi,tweet
"""terrorists hain""",3,terrorists,hain
"""operation chal""",3,operation,chal
"""resign mara""",3,resign,mara
"""pakistan parast""",3,pakistan,parast
"""congressi kuch""",3,congressi,kuch
"""pher b""",3,pher,b
"""unity ka""",3,unity,ka
"""generation se""",3,generation,se
"""and wahan""",3,and,wahan
"""knows ki""",3,knows,ki
"""ni ate""",3,ni,ate
"""problems hain""",3,problems,hain
"""a minute""",3,a,minute
"""lovers ko""",3,lovers,ko
"""economy nhi""",3,economy,nhi
"""side wale""",3,side,wale
"""but soch""",3,but,soch
"""ko suspend""",3,ko,suspend
"""ne issue""",3,ne,issue
"""he alag""",3,he,alag
"""is be""",3,is,be
"""scholarship nahi""",3,scholarship,nahi
"""to free""",3,to,free
"""se aage""",3,se,aage
"""porn nahi""",3,porn,nahi
"""old hai""",3,old,hai
"""face pe""",3,face,pe
"""grills ka""",3,grills,ka
"""veer gill""",3,veer,gill
"""maturity ki""",3,maturity,ki
"""builder ka""",3,builder,ka
"""details diya""",3,details,diya
"""me film""",3,me,film
"""blochistan ki""",3,blochistan,ki
"""to sir""",3,to,sir
"""ko award""",3,ko,award
"""cousins ko""",3,cousins,ko
"""say agay""",3,say,agay
"""sanskrit mein""",3,sanskrit,mein
"""mere bete""",3,mere,bete
"""strike balakoat""",3,strike,balakoat
"""me thinking""",3,me,thinking
"""govt ab""",3,govt,ab
"""to wish""",3,to,wish
"""taraqi ho""",3,taraqi,ho
"""talking abt""",3,talking,abt
"""illogical nahi""",3,illogical,nahi
"""victim ke""",3,victim,ke
"""ns ny""",3,ns,ny
"""etc par""",3,etc,par
"""payment lene""",3,payment,lene
"""ke base""",3,ke,base
"""ka is""",3,ka,is
"""ki try""",3,ki,try
"""teen talak""",3,teen,talak
"""maarny k""",3,maarny,k
"""is matter""",3,is,matter
"""mei bol""",3,mei,bol
"""number send""",3,number,send
"""ko mara""",3,ko,mara
"""trend nhi""",3,trend,nhi
"""paper ke""",3,paper,ke
"""to drishti""",3,to,drishti
"""not good""",3,not,good
"""machine bhi""",3,machine,bhi
"""skti ha""",3,skti,ha
"""videos daal""",3,videos,daal
"""morning walk""",3,morning,walk
"""rubbish ki""",3,rubbish,ki
"""bar call""",3,bar,call
"""words hain""",3,words,hain
"""govt koi""",3,govt,koi
"""acha mazak""",3,acha,mazak
"""better thi""",3,better,thi
"""dg ispr""",3,dg,ispr
"""from delhi""",3,from,delhi
"""terriost ko""",3,terriost,ko
"""sy barh""",3,sy,barh
"""partner ki""",3,partner,ki
"""skti koi""",3,skti,koi
"""twitter pay""",3,twitter,pay
"""decide hoga""",3,decide,hoga
"""content ke""",3,content,ke
"""adventure karne""",3,adventure,karne
"""ballia bairya""",3,ballia,bairya
"""face karni""",3,face,karni
"""clear rakho""",3,clear,rakho
"""kiya to""",3,kiya,to
"""up ho""",3,up,ho
"""ko wish""",3,ko,wish
"""mein jo""",3,mein,jo
"""them ab""",3,them,ab
"""karachi ka""",3,karachi,ka
"""confidence dekho""",3,confidence,dekho
"""this maine""",3,this,maine
"""borders pr""",3,borders,pr
"""manga tha""",3,manga,tha
"""us ko""",3,us,ko
"""kch pata""",3,kch,pata
"""spread ho""",3,spread,ho
"""islamabad aur""",3,islamabad,aur
"""lag rahe""",3,lag,rahe
"""central punjab""",3,central,punjab
"""my wife""",3,my,wife
"""episode pe""",3,episode,pe
"""list ma""",3,list,ma
"""main jab""",3,main,jab
"""planning bhi""",3,planning,bhi
"""dislike kiya""",3,dislike,kiya
"""pass nai""",3,pass,nai
"""gaya tel""",3,gaya,tel
"""owner hai""",3,owner,hai
"""point tak""",3,point,tak
"""mughals ko""",3,mughals,ko
"""sy nhi""",3,sy,nhi
"""pay bat""",3,pay,bat
"""state thi""",3,state,thi
"""thinking ki""",3,thinking,ki
